Price,Brand,Model,Reg_Date,Km,Capacity,Type
77800000.0,yamaha,r,2016.0,5000.0,trên 175 cc,tay côn/moto
25500000.0,piaggio,vespa,2014.0,15000.0,100 - 175 cc,tay ga
44500000.0,yamaha,r,2021.0,15000.0,100 - 175 cc,tay côn/moto
35600000.0,honda,air blade,2022.0,1000.0,100 - 175 cc,tay ga
29800000.0,honda,lead,2019.0,8888.0,trên 175 cc,tay ga
18500000.0,honda,wave,2022.0,2100.0,100 - 175 cc,xe số
8800000.0,sym,elegant,2010.0,408000.0,50 - 100 cc,xe số
39900000.0,honda,vario,2018.0,15000.0,100 - 175 cc,tay ga
18800000.0,honda,air blade,2016.0,18600.0,100 - 175 cc,tay ga
33500000.0,yamaha,fz,2017.0,25000.0,100 - 175 cc,tay côn/moto
12600000.0,piaggio,vespa,2019.0,1999.0,100 - 175 cc,tay ga
16700000.0,yamaha,exciter,2020.0,2300.0,100 - 175 cc,tay côn/moto
52000000.0,honda,sh mode,2019.0,10000.0,100 - 175 cc,tay ga
22800000.0,honda,vision,2017.0,34000.0,100 - 175 cc,tay ga
5000000.0,sym,attila,2011.0,10000.0,100 - 175 cc,tay ga
8800000.0,honda,wave,2007.0,30000.0,100 - 175 cc,xe số
59900000.0,honda,sh,2016.0,10000.0,100 - 175 cc,tay ga
22500000.0,honda,vision,2018.0,18000.0,100 - 175 cc,tay ga
12500000.0,honda,air blade,2013.0,8000.0,100 - 175 cc,tay ga
22000000.0,honda,winner,2017.0,64000.0,100 - 175 cc,tay côn/moto
16999999.0,piaggio,vespa,2015.0,20000.0,100 - 175 cc,tay ga
4200000.0,honda,wave,2006.0,20000.0,100 - 175 cc,xe số
29000000.0,honda,future,2022.0,13000.0,100 - 175 cc,xe số
17500000.0,yamaha,freego,2021.0,2998.0,100 - 175 cc,tay ga
46000000.0,yamaha,r,2021.0,1500.0,100 - 175 cc,tay côn/moto
38800000.0,honda,sh mode,2015.0,25000.0,100 - 175 cc,tay ga
12800000.0,yamaha,sirius,2017.0,16555.0,100 - 175 cc,xe số
2500000.0,honda,wave,2001.0,999999.0,50 - 100 cc,xe số
108500000.0,honda,sh,2022.0,5500.0,100 - 175 cc,tay ga
55800000.0,honda,sh,2019.0,3000.0,100 - 175 cc,tay ga
65000000.0,honda,vision,2016.0,15000.0,100 - 175 cc,tay ga
38986000.0,honda,air blade,2022.0,10239.0,100 - 175 cc,tay ga
21800000.0,honda,winner,2019.0,1000.0,100 - 175 cc,tay côn/moto
16800000.0,yamaha,janus,2017.0,15000.0,100 - 175 cc,tay ga
26800000.0,yamaha,nvx,2017.0,27000.0,100 - 175 cc,tay ga
41500000.0,honda,vario,2019.0,16000.0,100 - 175 cc,tay ga
45000000.0,honda,sh mode,2017.0,8500.0,100 - 175 cc,tay ga
33800000.0,yamaha,nvx,2018.0,22000.0,100 - 175 cc,tay ga
41500000.0,piaggio,sprint,2015.0,13000.0,100 - 175 cc,tay ga
21000000.0,piaggio,vespa,2014.0,8000.0,100 - 175 cc,tay ga
80500000.0,honda,sh,2017.0,13000.0,100 - 175 cc,tay ga
39500000.0,honda,lead,2023.0,300.0,trên 175 cc,tay ga
50000000.0,yamaha,mt,2020.0,20300.0,100 - 175 cc,tay côn/moto
46000000.0,honda,vario,2019.0,6000.0,100 - 175 cc,tay ga
82000000.0,honda,sh,2022.0,200.0,100 - 175 cc,tay ga
3500000.0,honda,future,2007.0,22000.0,100 - 175 cc,xe số
19500000.0,yamaha,luvias,2014.0,11000.0,100 - 175 cc,tay ga
29500000.0,honda,cb,2019.0,20000.0,100 - 175 cc,tay côn/moto
11500000.0,yamaha,sirius,2014.0,50000.0,100 - 175 cc,xe số
8800000.0,piaggio,liberty,2012.0,10000.0,100 - 175 cc,tay ga
6800000.0,honda,wave,2012.0,15000.0,100 - 175 cc,xe số
5600000.0,sym,elizabeth,2010.0,30000.0,100 - 175 cc,tay ga
6500000.0,yamaha,sirius,2009.0,10000.0,100 - 175 cc,xe số
27999000.0,honda,vision,2020.0,16000.0,100 - 175 cc,tay ga
70000000.0,honda,sh,2018.0,12000.0,100 - 175 cc,tay ga
19800000.0,yamaha,nvx,2019.0,3000.0,100 - 175 cc,tay ga
16500000.0,honda,lead,2013.0,123456.0,100 - 175 cc,tay ga
39000000.0,yamaha,exciter,2022.0,7000.0,100 - 175 cc,tay côn/moto
43800000.0,honda,vario,2022.0,15.0,100 - 175 cc,tay ga
109000000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
30000000.0,yamaha,tfx,2020.0,4000.0,100 - 175 cc,tay côn/moto
38000000.0,honda,sonic,2019.0,13000.0,100 - 175 cc,tay côn/moto
7500000.0,yamaha,jupiter,2005.0,485000.0,100 - 175 cc,xe số
28800000.0,honda,air blade,2022.0,2000.0,100 - 175 cc,tay ga
28000000.0,yamaha,exciter,2022.0,10000.0,100 - 175 cc,tay côn/moto
6300000.0,yamaha,nouvo,2010.0,12345.0,100 - 175 cc,tay ga
15800000.0,honda,vision,2014.0,10000.0,100 - 175 cc,tay ga
7700000.0,yamaha,sirius,2011.0,18000.0,100 - 175 cc,xe số
41000000.0,yamaha,yaz,2015.0,50000.0,100 - 175 cc,tay côn/moto
52000000.0,piaggio,sprint,2019.0,50000.0,100 - 175 cc,tay ga
6999999.0,honda,@,2005.0,393979.0,100 - 175 cc,tay ga
42500000.0,piaggio,gts,2016.0,15000.0,100 - 175 cc,tay ga
9500000.0,yamaha,nouvo,2011.0,33000.0,100 - 175 cc,tay ga
47000000.0,honda,sh,2016.0,20000.0,100 - 175 cc,tay ga
9500000.0,honda,wave,2007.0,99800.0,50 - 100 cc,xe số
44500000.0,honda,sh,2014.0,5555.0,100 - 175 cc,tay ga
8500000.0,piaggio,lx,2012.0,543333.0,100 - 175 cc,xe số
9000000.0,yamaha,nouvo,2013.0,88888.0,100 - 175 cc,tay ga
16800000.0,honda,wave,2023.0,1.0,100 - 175 cc,xe số
26600000.0,honda,air blade,2022.0,600.0,100 - 175 cc,tay ga
58000000.0,piaggio,vespa,2019.0,5000.0,100 - 175 cc,tay ga
6800000.0,yamaha,sirius,2008.0,20000.0,100 - 175 cc,xe số
47500000.0,honda,sh,2018.0,18000.0,100 - 175 cc,tay ga
21500000.0,honda,vision,2018.0,8000.0,100 - 175 cc,tay ga
24999000.0,yamaha,exciter,2019.0,18000.0,100 - 175 cc,tay côn/moto
105000000.0,honda,sh,2018.0,28000.0,100 - 175 cc,tay ga
22500000.0,honda,winner x,2021.0,1900.0,100 - 175 cc,tay côn/moto
56500000.0,honda,sh mode,2019.0,7000.0,100 - 175 cc,tay ga
28800000.0,yamaha,exciter,2013.0,397989.0,100 - 175 cc,tay côn/moto
48500000.0,honda,sh mode,2019.0,14000.0,100 - 175 cc,tay ga
87500000.0,honda,sh,2022.0,3000.0,100 - 175 cc,tay ga
27000000.0,yamaha,janus,2022.0,1000.0,100 - 175 cc,tay ga
49500000.0,honda,vario,2019.0,11000.0,100 - 175 cc,tay ga
49000000.0,honda,vario,2022.0,9000.0,100 - 175 cc,tay ga
52800000.0,honda,vario,2021.0,4.0,100 - 175 cc,tay ga
36705467.2759824,ducati,monster,2019.0,7000.0,100 - 175 cc,tay côn/moto
8800000.0,piaggio,liberty,2013.0,18600.0,100 - 175 cc,tay ga
13000000.0,yamaha,sirius,2021.0,15.0,100 - 175 cc,xe số
21600000.0,honda,winner,2018.0,12345.0,100 - 175 cc,tay côn/moto
15800000.0,honda,future,2018.0,1000.0,100 - 175 cc,xe số
40500000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
43500000.0,honda,vario,2020.0,13000.0,100 - 175 cc,tay ga
7891011.0,yamaha,nouvo,2010.0,456789.0,100 - 175 cc,tay ga
27000000.0,honda,air blade,2018.0,24000.0,100 - 175 cc,tay ga
53000000.0,piaggio,sprint,2018.0,15000.0,100 - 175 cc,tay ga
72000000.0,honda,sh,2017.0,36000.0,100 - 175 cc,tay ga
20500000.0,honda,winner,2017.0,20000.0,100 - 175 cc,tay côn/moto
99800000.0,honda,sh,2021.0,6000.0,100 - 175 cc,tay ga
8800000.0,honda,wave,2009.0,47000.0,50 - 100 cc,xe số
89500000.0,honda,sh,2018.0,10000.0,100 - 175 cc,tay ga
34800000.0,honda,vario,2019.0,17000.0,100 - 175 cc,tay ga
29800000.0,yamaha,nvx,2018.0,5555.0,100 - 175 cc,tay ga
18500000.0,piaggio,vespa,2014.0,15000.0,100 - 175 cc,tay ga
38500000.0,honda,sh mode,2015.0,10000.0,100 - 175 cc,tay ga
16600000.0,yamaha,exciter,2020.0,3560.0,100 - 175 cc,tay côn/moto
15000000.0,honda,vision,2014.0,5000.0,100 - 175 cc,tay ga
26500000.0,yamaha,exciter,2018.0,55550.0,100 - 175 cc,tay côn/moto
17500000.0,yamaha,exciter,2013.0,50000.0,100 - 175 cc,tay côn/moto
47800000.0,honda,air blade,2022.0,8000.0,100 - 175 cc,tay ga
19400000.0,sym,shark,2013.0,12000.0,100 - 175 cc,tay ga
19500000.0,honda,winner x,2019.0,12346.0,100 - 175 cc,xe số
66600000.0,piaggio,sprint,2019.0,6200.0,100 - 175 cc,tay ga
28500000.0,honda,cb,2017.0,20000.0,100 - 175 cc,tay côn/moto
21800000.0,yamaha,cuxi,2021.0,32000.0,100 - 175 cc,tay ga
41500000.0,honda,sh mode,2016.0,22000.0,100 - 175 cc,tay ga
20700000.0,yamaha,jupiter,2020.0,8000.0,100 - 175 cc,xe số
7800000.0,honda,lead,2011.0,25000.0,100 - 175 cc,tay ga
15800000.0,honda,wave,2020.0,13555.0,100 - 175 cc,xe số
67500000.0,honda,sh,2016.0,10000.0,100 - 175 cc,tay ga
7800000.0,honda,wave,2012.0,10000.0,100 - 175 cc,xe số
82900000.0,honda,sh,2019.0,12000.0,100 - 175 cc,tay ga
12500000.0,sym,galaxy,2018.0,9000.0,50 - 100 cc,xe số
23500000.0,yamaha,exciter,2018.0,44000.0,100 - 175 cc,tay côn/moto
39000000.0,suzuki,satria,2019.0,30000.0,100 - 175 cc,tay côn/moto
49500000.0,kawasaki,w175,2021.0,3800.0,100 - 175 cc,tay côn/moto
39500000.0,honda,air blade,2021.0,9.0,100 - 175 cc,tay ga
6500000.0,sym,angela,2011.0,88888.0,100 - 175 cc,xe số
12000000.0,ducati,monster,2021.0,5000.0,100 - 175 cc,tay côn/moto
27000000.0,yamaha,nvx,2018.0,15000.0,100 - 175 cc,tay ga
17900000.0,yamaha,janus,2020.0,10000.0,100 - 175 cc,tay ga
12800000.0,yamaha,janus,2019.0,7000.0,100 - 175 cc,tay ga
13800000.0,yamaha,sirius,2016.0,12345.0,100 - 175 cc,xe số
22800000.0,honda,lead,2021.0,2100.0,100 - 175 cc,tay ga
5800000.0,yamaha,luvias,2010.0,24000.0,100 - 175 cc,tay ga
28500000.0,honda,future,2021.0,5.0,100 - 175 cc,xe số
26500000.0,honda,winner x,2020.0,10000.0,100 - 175 cc,tay côn/moto
55300000.0,piaggio,vespa,2019.0,6125.0,100 - 175 cc,tay ga
18000000.0,honda,winner,2017.0,70000.0,100 - 175 cc,xe số
69500000.0,piaggio,medley,2022.0,4000.0,100 - 175 cc,tay ga
74500000.0,honda,sh,2017.0,15000.0,100 - 175 cc,tay ga
26500000.0,benelli,tnt,2018.0,10000.0,100 - 175 cc,tay côn/moto
45800000.0,honda,air blade,2020.0,14000.0,100 - 175 cc,tay ga
24500000.0,piaggio,vespa s125,2013.0,20000.0,100 - 175 cc,tay ga
8300000.0,honda,wave,2012.0,45000.0,100 - 175 cc,xe số
25000000.0,honda,air blade,2015.0,15900.0,100 - 175 cc,tay ga
64500000.0,honda,sh mode,2021.0,5000.0,100 - 175 cc,tay ga
39000000.0,suzuki,gz,2014.0,11000.0,trên 175 cc,tay côn/moto
34800000.0,honda,vario,2022.0,15000.0,100 - 175 cc,tay ga
5500000.0,honda,wave,2011.0,20000.0,100 - 175 cc,xe số
22800000.0,honda,air blade,2015.0,23000.0,100 - 175 cc,tay ga
38800000.0,honda,air blade,2022.0,4000.0,100 - 175 cc,tay ga
6000000.0,yamaha,jupiter,2008.0,200000.0,100 - 175 cc,xe số
46500000.0,honda,sonic,2022.0,220.0,100 - 175 cc,tay côn/moto
33900000.0,honda,vision,2021.0,7000.0,100 - 175 cc,tay ga
8800000.0,honda,wave,2010.0,19000.0,100 - 175 cc,xe số
27500000.0,honda,air blade,2019.0,10000.0,100 - 175 cc,tay ga
11800000.0,honda,wave,2014.0,23456.0,100 - 175 cc,xe số
22500000.0,yamaha,exciter,2016.0,55550.0,100 - 175 cc,tay côn/moto
55900000.0,honda,sh mode,2020.0,13000.0,100 - 175 cc,tay ga
43900000.0,gpx,demon 150gr,2020.0,2600.0,100 - 175 cc,tay côn/moto
30500000.0,honda,winner x,2020.0,7979.0,100 - 175 cc,tay côn/moto
84800000.0,honda,sh,2018.0,10000.0,100 - 175 cc,tay ga
37900000.0,honda,vario,2022.0,1.0,100 - 175 cc,tay ga
22500000.0,suzuki,gd,2022.0,800.0,100 - 175 cc,tay côn/moto
32500000.0,yamaha,exciter,2016.0,18000.0,100 - 175 cc,xe số
21900000.0,yamaha,exciter,2016.0,20000.0,100 - 175 cc,tay côn/moto
34500000.0,honda,air blade,2021.0,9000.0,100 - 175 cc,tay ga
26500000.0,yamaha,fz,2016.0,8800.0,100 - 175 cc,tay côn/moto
9300000.0,honda,dylan,2003.0,50000.0,100 - 175 cc,tay ga
75000000.0,honda,cb,2020.0,5000.0,trên 175 cc,tay côn/moto
78000000.0,honda,sh,2017.0,30000.0,100 - 175 cc,tay ga
16000000.0,honda,future,2017.0,19000.0,100 - 175 cc,xe số
18800000.0,piaggio,vespa,2013.0,25000.0,100 - 175 cc,tay ga
22500000.0,honda,winner x,2020.0,10000.0,100 - 175 cc,tay côn/moto
10800000.0,yamaha,exciter,2015.0,9999.0,100 - 175 cc,tay côn/moto
14800000.0,yamaha,exciter,2021.0,20.0,100 - 175 cc,tay côn/moto
6300000.0,yamaha,nouvo,2011.0,123456.0,100 - 175 cc,tay ga
19600000.0,suzuki,raider,2021.0,4387.0,100 - 175 cc,tay côn/moto
9800000.0,honda,air blade,2009.0,25000.0,100 - 175 cc,tay ga
5800000.0,yamaha,nouvo,2011.0,12348.0,100 - 175 cc,tay ga
8000000.0,honda,wave,2011.0,23000.0,100 - 175 cc,tay ga
51500000.0,honda,sh mode,2019.0,22000.0,100 - 175 cc,tay ga
10800000.0,yamaha,sirius,2017.0,30000.0,100 - 175 cc,xe số
25500000.0,piaggio,vespa s125,2013.0,9000.0,100 - 175 cc,tay ga
99800000.0,honda,sh,2021.0,4000.0,100 - 175 cc,tay ga
40000000.0,honda,vario,2021.0,10000.0,100 - 175 cc,tay ga
93500000.0,piaggio,gts,2021.0,5000.0,100 - 175 cc,tay ga
41800000.0,honda,vario,2019.0,13000.0,100 - 175 cc,tay ga
27800000.0,yamaha,exciter,2017.0,8888.0,trên 175 cc,tay côn/moto
46500000.0,honda,vario,2021.0,9800.0,100 - 175 cc,tay ga
59500000.0,piaggio,sprint,2018.0,10000.0,100 - 175 cc,tay ga
25000000.0,honda,air blade,2016.0,35000.0,100 - 175 cc,tay ga
11500000.0,yamaha,sirius,2021.0,30.0,100 - 175 cc,xe số
22500000.0,yamaha,exciter,2018.0,24567.0,100 - 175 cc,tay côn/moto
28800000.0,honda,air blade,2016.0,23000.0,100 - 175 cc,tay ga
33500000.0,piaggio,gts,2015.0,30000.0,100 - 175 cc,tay ga
51500000.0,suzuki,gz,2019.0,4000.0,100 - 175 cc,tay côn/moto
14000000.0,yamaha,sirius,2020.0,20000.0,100 - 175 cc,xe số
23000000.0,yamaha,exciter,2017.0,54000.0,100 - 175 cc,tay côn/moto
14500000.0,honda,wave,2019.0,33333.0,50 - 100 cc,xe số
83800000.0,honda,sh,2018.0,10000.0,100 - 175 cc,tay ga
30600000.0,yamaha,exciter,2023.0,1240.0,100 - 175 cc,tay côn/moto
33700000.0,honda,vision,2021.0,7000.0,100 - 175 cc,tay ga
22000000.0,honda,lead,2018.0,10000.0,100 - 175 cc,tay ga
12800000.0,honda,vision,2016.0,9990.0,100 - 175 cc,tay ga
49000000.0,honda,sh,2013.0,15000.0,100 - 175 cc,tay ga
16500000.0,honda,air blade,2013.0,18000.0,100 - 175 cc,tay ga
21500000.0,honda,winner,2017.0,20000.0,100 - 175 cc,xe số
22500000.0,honda,air blade,2019.0,7300.0,100 - 175 cc,tay ga
38800000.0,yamaha,exciter,2022.0,7000.0,100 - 175 cc,tay côn/moto
8900000.0,yamaha,sirius,2011.0,28000.0,100 - 175 cc,xe số
41500000.0,honda,air blade,2022.0,700.0,100 - 175 cc,tay ga
78000000.0,honda,sh,2022.0,8.0,100 - 175 cc,tay ga
7800000.0,honda,wave,2005.0,10000.0,100 - 175 cc,xe số
9600000.0,yamaha,mio,2004.0,12345.0,100 - 175 cc,tay ga
20500000.0,honda,vision,2018.0,29000.0,100 - 175 cc,tay ga
25000000.0,honda,air blade,2018.0,18000.0,100 - 175 cc,tay ga
9800000.0,yamaha,nouvo,2012.0,12345.0,100 - 175 cc,tay ga
13600000.0,honda,vision,2016.0,13625.0,100 - 175 cc,tay ga
21500000.0,yamaha,janus,2019.0,8000.0,100 - 175 cc,tay ga
19000000.0,honda,air blade,2014.0,20000.0,100 - 175 cc,tay ga
33500000.0,piaggio,primavera,2016.0,8000.0,100 - 175 cc,tay ga
48000000.0,honda,wave,2018.0,8000.0,100 - 175 cc,xe số
69800000.0,honda,sh,2020.0,5000.0,100 - 175 cc,tay ga
26500000.0,yamaha,fz,2016.0,10000.0,100 - 175 cc,tay côn/moto
29500000.0,piaggio,vespa s125,2014.0,20000.0,100 - 175 cc,tay ga
25800000.0,yamaha,janus,2021.0,8000.0,100 - 175 cc,tay ga
45800000.0,honda,air blade,2021.0,18000.0,100 - 175 cc,tay ga
18500000.0,honda,air blade,2015.0,42690.0,100 - 175 cc,tay ga
61800000.0,piaggio,vespa,2019.0,15000.0,100 - 175 cc,tay ga
78000000.0,piaggio,sprint,2023.0,556.0,100 - 175 cc,tay ga
6500000.0,sym,elizabeth,2013.0,23165.0,100 - 175 cc,tay ga
27000000.0,honda,sonic,2018.0,5555.0,100 - 175 cc,tay côn/moto
30000000.0,piaggio,vespa,2015.0,18000.0,100 - 175 cc,tay ga
21500000.0,yamaha,exciter,2015.0,20000.0,100 - 175 cc,xe số
30800000.0,honda,vision,2021.0,12000.0,100 - 175 cc,tay ga
16800000.0,yamaha,exciter,2018.0,12000.0,100 - 175 cc,tay côn/moto
26800000.0,honda,air blade,2015.0,23000.0,100 - 175 cc,tay ga
7500000.0,yamaha,sirius,2010.0,124212.0,100 - 175 cc,xe số
13800000.0,honda,wave,2017.0,24000.0,100 - 175 cc,xe số
45900000.0,honda,vario,2021.0,11000.0,100 - 175 cc,tay ga
22900000.0,honda,winner,2019.0,11000.0,100 - 175 cc,tay côn/moto
12800000.0,honda,winner,2019.0,1000.0,100 - 175 cc,tay côn/moto
44800000.0,honda,air blade,2021.0,8000.0,100 - 175 cc,tay ga
31500000.0,yamaha,exciter,2020.0,7979.0,100 - 175 cc,tay côn/moto
42800000.0,honda,sh,2017.0,5000.0,100 - 175 cc,tay ga
22800000.0,honda,vision,2018.0,14002.0,100 - 175 cc,tay ga
63800000.0,ktm,duke 390,2018.0,50000.0,100 - 175 cc,tay côn/moto
24800000.0,honda,air blade,2014.0,12000.0,100 - 175 cc,tay ga
16900000.0,honda,wave,2022.0,6100.0,100 - 175 cc,xe số
9000000.0,honda,air blade,2011.0,10000.0,100 - 175 cc,tay ga
93500000.0,honda,sh,2018.0,7000.0,100 - 175 cc,tay ga
26500000.0,honda,air blade,2022.0,2100.0,100 - 175 cc,tay ga
9000000.0,yamaha,sirius,2012.0,10000.0,100 - 175 cc,xe số
15800000.0,piaggio,liberty,2013.0,12345.0,100 - 175 cc,tay ga
12800000.0,honda,wave,2020.0,5000.0,100 - 175 cc,xe số
26800000.0,yamaha,grande,2017.0,25000.0,100 - 175 cc,tay ga
39500000.0,yamaha,exciter,2022.0,2900.0,100 - 175 cc,tay côn/moto
7800000.0,yamaha,jupiter,2007.0,24000.0,100 - 175 cc,xe số
5900000.0,suzuki,hayate,2010.0,12345.0,100 - 175 cc,tay ga
6800000.0,honda,lead,2007.0,16787.0,100 - 175 cc,tay ga
27500000.0,honda,lead,2016.0,18000.0,100 - 175 cc,tay ga
7900000.0,yamaha,luvias,2013.0,5454.0,100 - 175 cc,tay ga
72000000.0,honda,sh,2018.0,13000.0,100 - 175 cc,tay ga
46500000.0,piaggio,sprint,2014.0,17000.0,100 - 175 cc,tay ga
9500000.0,yamaha,sirius,2007.0,45678.0,100 - 175 cc,xe số
79000000.0,piaggio,primavera,2022.0,1800.0,100 - 175 cc,tay ga
11300000.0,honda,wave,2020.0,5000.0,100 - 175 cc,xe số
57000000.0,honda,click,2019.0,4000.0,100 - 175 cc,tay ga
29000000.0,yamaha,nvx,2017.0,30000.0,100 - 175 cc,tay ga
103000000.0,honda,sh,2020.0,6000.0,100 - 175 cc,tay ga
23800000.0,yamaha,janus,2019.0,5000.0,100 - 175 cc,tay ga
26500000.0,yamaha,fz,2015.0,15000.0,100 - 175 cc,tay côn/moto
48500000.0,piaggio,sprint,2020.0,8000.0,100 - 175 cc,tay ga
33800000.0,honda,future,2022.0,6000.0,100 - 175 cc,xe số
13800000.0,yamaha,sirius,2016.0,20000.0,100 - 175 cc,xe số
27800000.0,yamaha,exciter,2019.0,30000.0,100 - 175 cc,tay côn/moto
24800000.0,honda,lead,2016.0,17000.0,100 - 175 cc,tay ga
76000000.0,piaggio,gts,2017.0,11000.0,100 - 175 cc,tay ga
45500000.0,honda,vario,2018.0,18100.0,100 - 175 cc,tay ga
29000000.0,yamaha,exciter,2020.0,10000.0,100 - 175 cc,xe số
15800000.0,honda,pcx,2018.0,10000.0,100 - 175 cc,tay ga
29800000.0,honda,vision,2019.0,19000.0,100 - 175 cc,tay ga
23500000.0,yamaha,fz,2013.0,36999.0,100 - 175 cc,tay côn/moto
33500000.0,yamaha,r,2015.0,8000.0,100 - 175 cc,tay côn/moto
28800000.0,gpx,demon 150gr,2020.0,9799.0,100 - 175 cc,tay côn/moto
25800000.0,yamaha,exciter,2014.0,18000.0,100 - 175 cc,tay côn/moto
48800000.0,honda,vario,2023.0,150.0,100 - 175 cc,tay ga
68000000.0,honda,sh mode,2022.0,1700.0,100 - 175 cc,tay ga
31500000.0,honda,air blade,2019.0,15000.0,100 - 175 cc,tay ga
46800000.0,honda,sh,2016.0,9700.0,100 - 175 cc,tay ga
40000000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
28800000.0,gpx,demon 150gr,2019.0,3000.0,100 - 175 cc,tay côn/moto
11500000.0,honda,air blade,2014.0,5000.0,100 - 175 cc,tay ga
32500000.0,honda,pcx,2014.0,18000.0,100 - 175 cc,tay ga
116000000.0,honda,cbr,2020.0,8000.0,100 - 175 cc,tay côn/moto
16500000.0,yamaha,exciter,2019.0,2800.0,100 - 175 cc,tay côn/moto
73000000.0,honda,sh,2019.0,12000.0,100 - 175 cc,tay ga
8900000.0,yamaha,luvias,2012.0,35000.0,100 - 175 cc,tay ga
15800000.0,yamaha,grande,2019.0,6000.0,100 - 175 cc,tay ga
13800000.0,honda,winner,2020.0,2560.0,100 - 175 cc,tay côn/moto
26500000.0,honda,vision,2021.0,21647.0,100 - 175 cc,tay ga
24499000.0,honda,winner x,2021.0,18365.0,100 - 175 cc,tay côn/moto
41000000.0,honda,sh mode,2015.0,21000.0,100 - 175 cc,tay ga
59500000.0,yamaha,mt,2021.0,7000.0,100 - 175 cc,xe số
5900000.0,yamaha,nouvo,2011.0,12345.0,100 - 175 cc,tay ga
46500000.0,piaggio,liberty,2021.0,4000.0,100 - 175 cc,tay ga
4800000.0,honda,wave,2004.0,22222.0,100 - 175 cc,xe số
4900000.0,sym,elizabeth,2007.0,29539.0,100 - 175 cc,tay ga
14500000.0,honda,vision,2014.0,30000.0,100 - 175 cc,tay ga
14200000.0,yamaha,exciter,2013.0,45678.0,100 - 175 cc,xe số
34500000.0,honda,air blade,2020.0,20000.0,100 - 175 cc,tay ga
10000000.0,honda,wave,2016.0,8888.0,100 - 175 cc,xe số
60800000.0,honda,sh,2021.0,5555.0,100 - 175 cc,tay ga
29500000.0,honda,future,2020.0,12000.0,100 - 175 cc,xe số
61000000.0,piaggio,sprint,2019.0,8000.0,100 - 175 cc,tay ga
6000000.0,suzuki,bella,2008.0,12000.0,100 - 175 cc,tay ga
8500000.0,yamaha,sirius,2007.0,100000.0,100 - 175 cc,xe số
21500000.0,honda,vision,2021.0,2300.0,100 - 175 cc,tay ga
26800000.0,yamaha,nvx,2019.0,19000.0,100 - 175 cc,tay ga
69800000.0,honda,sh,2017.0,5555.0,trên 175 cc,tay ga
8800000.0,honda,wave,2013.0,12868.0,100 - 175 cc,xe số
17800000.0,piaggio,liberty,2015.0,20000.0,100 - 175 cc,tay ga
69000000.0,yamaha,r,2017.0,20000.0,trên 175 cc,tay côn/moto
6300000.0,piaggio,fly,2012.0,29000.0,100 - 175 cc,tay ga
96500000.0,honda,sh,2020.0,13000.0,100 - 175 cc,tay ga
93000000.0,honda,sh,2019.0,3200.0,100 - 175 cc,tay ga
39500000.0,yamaha,exciter,2021.0,1.0,100 - 175 cc,tay côn/moto
95000000.0,kawasaki,ninja,2020.0,10000.0,100 - 175 cc,xe số
17800000.0,piaggio,vespa,2018.0,8900.0,100 - 175 cc,tay ga
36000000.0,honda,msx 125,2020.0,9000.0,100 - 175 cc,xe số
38500000.0,gpx,legend 150s,2020.0,9900.0,100 - 175 cc,xe số
37900000.0,honda,vario,2021.0,10000.0,100 - 175 cc,tay ga
25800000.0,yamaha,exciter,2013.0,399799.0,100 - 175 cc,tay côn/moto
23500000.0,honda,winner x,2022.0,21000.0,100 - 175 cc,tay côn/moto
14800000.0,yamaha,janus,2018.0,9800.0,100 - 175 cc,tay ga
32500000.0,honda,vision,2020.0,13000.0,100 - 175 cc,tay ga
26500000.0,honda,cbr,2014.0,14000.0,100 - 175 cc,tay côn/moto
82000000.0,honda,sh,2019.0,17000.0,100 - 175 cc,tay ga
34800000.0,honda,air blade,2019.0,18000.0,100 - 175 cc,tay ga
16000000.0,honda,winner,2019.0,2500.0,100 - 175 cc,tay côn/moto
18500000.0,honda,future,2015.0,35000.0,100 - 175 cc,xe số
29800000.0,honda,air blade,2017.0,12000.0,100 - 175 cc,tay ga
118000000.0,honda,sh,2020.0,12000.0,100 - 175 cc,tay ga
36500000.0,honda,sonic,2021.0,3900.0,100 - 175 cc,tay côn/moto
64000000.0,honda,vario,2018.0,20000.0,100 - 175 cc,tay ga
14800000.0,honda,wave,2018.0,12345.0,100 - 175 cc,xe số
8500000.0,yamaha,nouvo,2013.0,123456.0,100 - 175 cc,tay ga
18000000.0,honda,winner,2018.0,26194.0,100 - 175 cc,tay côn/moto
47000000.0,honda,vario,2022.0,4000.0,100 - 175 cc,tay ga
8300000.0,honda,wave,2013.0,12345.0,100 - 175 cc,xe số
31000000.0,honda,vision,2022.0,3000.0,100 - 175 cc,tay ga
15700000.0,honda,vision,2013.0,24516.0,100 - 175 cc,tay ga
58000000.0,honda,vario,2022.0,5.0,100 - 175 cc,tay ga
26800000.0,yamaha,exciter,2015.0,30000.0,100 - 175 cc,xe số
36500000.0,honda,sh,2014.0,30000.0,100 - 175 cc,tay ga
19500000.0,yamaha,sirius,2022.0,7000.0,100 - 175 cc,xe số
18000000.0,honda,cub,2021.0,81180.0,50 - 100 cc,xe số
26000000.0,honda,vario,2020.0,10643.0,100 - 175 cc,tay ga
65000000.0,honda,pcx,2019.0,7946.0,100 - 175 cc,tay ga
