Price,Brand,Model,Reg_Date,Km,Condition,Capacity,Type
16500000.0,Honda,Future,2015.0,9999.0,Đã sử dụng,100 - 175 cc,Xe số
31800000.0,Honda,Air Blade,2018.0,25.0,Đã sử dụng,100 - 175 cc,Tay ga
26500000.0,Honda,Vision,2018.0,23000.0,Đã sử dụng,100 - 175 cc,Tay ga
20900000.0,Honda,Air Blade,2011.0,50000.0,Đã sử dụng,100 - 175 cc,Tay ga
112000000.0,Honda,SH,2010.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
25000000.0,Piaggio,Vespa S125,2014.0,16000.0,Đã sử dụng,100 - 175 cc,Tay ga
22500000.0,Suzuki,Sport / Xipo,1999.0,190000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
13500000.0,Yamaha,Sirius,2016.0,25000.0,Đã sử dụng,100 - 175 cc,Xe số
34500000.0,Honda,Air Blade,2020.0,7979.0,Đã sử dụng,100 - 175 cc,Tay ga
34500000.0,Honda,Air Blade,2020.0,7979.0,Đã sử dụng,100 - 175 cc,Tay ga
48500000.0,Honda,Scoopy,2022.0,1.0,Đã sử dụng,50 - 100 cc,Tay ga
22500000.0,Honda,Winner,2017.0,512.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8200000.0,Yamaha,Sirius,2015.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
23500000.0,Honda,Vision,2017.0,300000.0,Đã sử dụng,100 - 175 cc,Tay ga
13000000.0,Yamaha,Exciter,2013.0,23456.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
39500000.0,Yamaha,Grande,2022.0,3500.0,Đã sử dụng,100 - 175 cc,Tay ga
34500000.0,Honda,CG125Fi,2019.0,11000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
16500000.0,Honda,Dream,1994.0,1650.0,Đã sử dụng,50 - 100 cc,Xe số
42000000.0,Yamaha,Exciter,2010.0,20.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
22500000.0,Suzuki,Sport / Xipo,2001.0,258000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
23800000.0,Honda,Air Blade,2016.0,24500.0,Đã sử dụng,100 - 175 cc,Tay ga
20500000.0,Honda,Winner X,2019.0,11000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9500000.0,Suzuki,Dòng khác,2014.0,255500.0,Đã sử dụng,100 - 175 cc,Tay ga
10000000.0,Yamaha,Nozza,2014.0,30.0,Đã sử dụng,100 - 175 cc,Tay ga
4800000.0,Yamaha,Nouvo,2011.0,25689.0,Đã sử dụng,100 - 175 cc,Tay ga
3500000.0,Yamaha,Dòng khác,2007.0,58000.0,Đã sử dụng,50 - 100 cc,Tay ga
262000000.0,Suzuki,Sport / Xipo,1999.0,20000.0,Đã sử dụng,50 - 100 cc,Xe số
8500000.0,Yamaha,Luvias,2013.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
12800000.0,Hãng khác,Dòng khác,2016.0,66663.0,Đã sử dụng,100 - 175 cc,Tay ga
12800000.0,Hãng khác,Dòng khác,2016.0,66663.0,Đã sử dụng,100 - 175 cc,Tay ga
65000000.0,Honda,SH,2007.0,490000.0,Đã sử dụng,50 - 100 cc,Tay ga
24990000.0,Honda,Vision,2020.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
92000000.0,Honda,SH,2009.0,16000.0,Đã sử dụng,100 - 175 cc,Tay ga
32500000.0,Honda,PCX,2016.0,32.0,Đã sử dụng,50 - 100 cc,Tay ga
14800000.0,Honda,Air Blade,2011.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
24800000.0,Yamaha,Exciter,2016.0,35000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
72000000.0,Honda,SH,2006.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Honda,Wave,2021.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
40300000.0,Piaggio,Sprint,2015.0,19000.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Honda,Wave,2018.0,20.0,Đã sử dụng,50 - 100 cc,Xe số
43500000.0,Honda,Scoopy,2019.0,1.0,Đã sử dụng,50 - 100 cc,Tay ga
18900000.0,Benelli,TNT,2017.0,19000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8900000.0,Honda,Wave,2013.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
28500000.0,Honda,Air Blade,2017.0,200000.0,Đã sử dụng,100 - 175 cc,Tay ga
15000000.0,Honda,Winner,2016.0,34566.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
97500000.0,Honda,CBR,2021.0,18000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
12500000.0,Honda,Wave,2006.0,67676.0,Đã sử dụng,50 - 100 cc,Xe số
21500000.0,SYM,Husky,2019.0,23456.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
3400000.0,SYM,Attila,2010.0,25689.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Yamaha,Exciter,2012.0,50.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
8200000.0,SYM,Shark,2011.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
8300000.0,Yamaha,Sirius,2009.0,5623.0,Đã sử dụng,50 - 100 cc,Xe số
13000000.0,Honda,Air Blade,2012.0,36900.0,Đã sử dụng,100 - 175 cc,Tay ga
32800000.0,Honda,Air Blade,2021.0,21800.0,Đã sử dụng,100 - 175 cc,Tay ga
65000000.0,Honda,SH,2013.0,6800.0,Đã sử dụng,50 - 100 cc,Tay ga
44000000.0,Honda,CBR,2019.0,210000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
25000000.0,Yamaha,Exciter,2018.0,20000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
29000000.0,Honda,Sonic,2020.0,27000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
15900000.0,Yamaha,Exciter,2013.0,40000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
11800000.0,Honda,Wave,2008.0,11111.0,Đã sử dụng,100 - 175 cc,Xe số
20000000.0,Hãng khác,Dòng khác,2021.0,200000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
22000000.0,Yamaha,Exciter,2016.0,68000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
14900000.0,Kymco,Like MMC,2019.0,2.0,Đã sử dụng,50 - 100 cc,Tay ga
7500000.0,Hãng khác,Dòng khác,2019.0,12345.0,Đã sử dụng,50 - 100 cc,Xe số
35000000.0,Hãng khác,Dòng khác,,13689.0,Đã sử dụng,50 - 100 cc,Tay ga
12500000.0,Honda,Cub,2001.0,18000.0,Đã sử dụng,Dưới 50 cc,Xe số
10800000.0,Piaggio,Vespa,2012.0,25000.0,Đã sử dụng,100 - 175 cc,Tay ga
24800000.0,Honda,Vision,2015.0,13700.0,Đã sử dụng,50 - 100 cc,Tay ga
35000000.0,Hãng khác,Dòng khác,,13689.0,Đã sử dụng,50 - 100 cc,Tay ga
12500000.0,Honda,Cub,2001.0,18000.0,Đã sử dụng,Dưới 50 cc,Xe số
10800000.0,Piaggio,Vespa,2012.0,25000.0,Đã sử dụng,100 - 175 cc,Tay ga
24800000.0,Honda,Vision,2015.0,13700.0,Đã sử dụng,50 - 100 cc,Tay ga
7000000.0,Honda,Wave,2012.0,320000.0,Đã sử dụng,100 - 175 cc,Xe số
25300000.0,Honda,Vision,2017.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
30000000.0,Yamaha,Exciter,2019.0,1.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
10700000.0,Honda,Click,2011.0,21000.0,Đã sử dụng,100 - 175 cc,Tay ga
31500000.0,Honda,Air Blade,2019.0,260000.0,Đã sử dụng,100 - 175 cc,Tay ga
14600000.0,Yamaha,Janus,2020.0,16.0,Đã sử dụng,100 - 175 cc,Tay ga
43000000.0,Honda,Vario,2020.0,16000.0,Đã sử dụng,50 - 100 cc,Tay ga
18500000.0,Honda,Cub,1999.0,50000.0,Đã sử dụng,Dưới 50 cc,Xe số
116000000.0,Honda,Air Blade,2010.0,56789.0,Đã sử dụng,100 - 175 cc,Tay ga
13700000.0,Honda,Air Blade,2012.0,22222.0,Đã sử dụng,100 - 175 cc,Tay ga
22000000.0,Honda,Vision,2017.0,6886.0,Đã sử dụng,100 - 175 cc,Tay ga
7200000.0,Honda,Cub,1999.0,50000.0,Đã sử dụng,Dưới 50 cc,Xe số
41000000.0,Honda,Future,2008.0,33000.0,Đã sử dụng,100 - 175 cc,Xe số
5500000.0,SYM,Attila,2007.0,15.0,Đã sử dụng,100 - 175 cc,Tay ga
8600000.0,Honda,Wave,2010.0,1234.0,Đã sử dụng,50 - 100 cc,Xe số
5500000.0,SYM,Attila,2007.0,15.0,Đã sử dụng,100 - 175 cc,Tay ga
8600000.0,Honda,Wave,2010.0,1234.0,Đã sử dụng,50 - 100 cc,Xe số
6800000.0,Piaggio,Vespa,2010.0,1300.0,Đã sử dụng,100 - 175 cc,Tay ga
7600000.0,Honda,Winner,2010.0,30000.0,Đã sử dụng,50 - 100 cc,Xe số
7900000.0,Hãng khác,Dòng khác,2019.0,13.0,Đã sử dụng,Dưới 50 cc,Xe số
47500000.0,Honda,SH,2015.0,10000.0,Đã sử dụng,50 - 100 cc,Tay ga
4500000.0,Honda,Dòng khác,2010.0,33333.0,Đã sử dụng,100 - 175 cc,Xe số
34500000.0,Honda,Air Blade,2019.0,7979.0,Đã sử dụng,100 - 175 cc,Tay ga
30500000.0,Yamaha,Exciter,2021.0,130000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
7300000.0,SYM,Attila,2013.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
35000000.0,Honda,Cub,1992.0,2589.0,Đã sử dụng,50 - 100 cc,Xe số
10200000.0,Honda,Wave,2016.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
8500000.0,Honda,Wave,2008.0,85890.0,Đã sử dụng,50 - 100 cc,Xe số
12000000.0,Honda,Future,2000.0,36000.0,Đã sử dụng,100 - 175 cc,Xe số
25000000.0,Honda,Vision,2019.0,8000.0,Đã sử dụng,50 - 100 cc,Tay ga
12500000.0,Yamaha,Sirius,2016.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
21500000.0,Honda,Air Blade,2010.0,5632.0,Đã sử dụng,100 - 175 cc,Tay ga
10000000.0,Honda,Air Blade,2013.0,120.0,Đã sử dụng,100 - 175 cc,Tay ga
25000000.0,Honda,Winner X,2020.0,15000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
8200000.0,Honda,Wave,2010.0,1234.0,Đã sử dụng,50 - 100 cc,Xe số
45000000.0,Honda,Cub,1998.0,21779.0,Đã sử dụng,100 - 175 cc,Xe số
13200000.0,Honda,Wave,2008.0,444444.0,Đã sử dụng,50 - 100 cc,Xe số
18500000.0,Honda,Vision,2014.0,5369.0,Đã sử dụng,100 - 175 cc,Tay ga
3700000.0,Honda,Wave,2011.0,40000.0,Đã sử dụng,100 - 175 cc,Xe số
18500000.0,Piaggio,Liberty,2016.0,30.0,Đã sử dụng,50 - 100 cc,Tay ga
4500000.0,Halim,Dòng khác,2019.0,36.0,Đã sử dụng,100 - 175 cc,Xe số
2450000.0,Honda,SH,2012.0,20000.0,Đã sử dụng,Trên 175 cc,Tay ga
13800000.0,Benelli,TNT,2018.0,2.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
35000000.0,Honda,Future,2008.0,36.0,Đã sử dụng,100 - 175 cc,Xe số
7900000.0,Honda,Air Blade,2009.0,25000.0,Đã sử dụng,100 - 175 cc,Tay ga
10500000.0,Honda,Dream,1997.0,55.0,Đã sử dụng,50 - 100 cc,Xe số
42500000.0,Honda,Scoopy,2022.0,1000.0,Đã sử dụng,100 - 175 cc,Tay ga
19000000.0,Honda,Winner,2018.0,2500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
39000000.0,Honda,Air Blade,2022.0,6800.0,Đã sử dụng,100 - 175 cc,Tay ga
32500000.0,Honda,Winner X,2020.0,1.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
4300000.0,Yamaha,Nouvo,2011.0,2868.0,Đã sử dụng,50 - 100 cc,Tay ga
7100000.0,Yamaha,Jupiter,2009.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
25800000.0,Honda,PCX,2013.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
17500000.0,Suzuki,Epicuro,2000.0,54279.0,Đã sử dụng,100 - 175 cc,Tay ga
34000000.0,Yamaha,Exciter,2022.0,1500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
15000000.0,Honda,Wave,2006.0,36.0,Đã sử dụng,100 - 175 cc,Xe số
9500000.0,Piaggio,Vespa,2009.0,22222.0,Đã sử dụng,100 - 175 cc,Tay ga
9800000.0,Honda,Wave,2015.0,25000.0,Đã sử dụng,100 - 175 cc,Xe số
27000000.0,Yamaha,Exciter,2014.0,123.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
4800000.0,BMW,C400X,2012.0,120000.0,Đã sử dụng,50 - 100 cc,Xe số
25500000.0,Honda,Air Blade,2016.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
4800000.0,Hãng khác,Dòng khác,2014.0,9999.0,Đã sử dụng,50 - 100 cc,Xe số
8000000.0,Honda,Wave,2006.0,100.0,Đã sử dụng,50 - 100 cc,Xe số
28500000.0,Honda,Future,2020.0,5900.0,Đã sử dụng,100 - 175 cc,Xe số
6100000.0,Piaggio,Vespa,2010.0,8000.0,Đã sử dụng,50 - 100 cc,Tay ga
14500000.0,Yamaha,Exciter,2014.0,14000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
12500000.0,SYM,Shark,2018.0,212302.0,Đã sử dụng,100 - 175 cc,Tay ga
22500000.0,Suzuki,Sport / Xipo,2022.0,30.0,Mới,100 - 175 cc,Tay côn/Moto
11500000.0,Honda,Wave,2011.0,23456.0,Đã sử dụng,50 - 100 cc,Xe số
28800000.0,Honda,Air Blade,2018.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
9800000.0,Honda,Wave,2010.0,9999.0,Đã sử dụng,50 - 100 cc,Xe số
8800000.0,Honda,Win,2014.0,1000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
11900000.0,Honda,Air Blade,2012.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
16500.0,Honda,Wave,2007.0,35.0,Đã sử dụng,100 - 175 cc,Xe số
16500.0,Honda,Wave,2007.0,35.0,Đã sử dụng,100 - 175 cc,Xe số
20900000.0,Honda,Dream,1999.0,29990.0,Đã sử dụng,50 - 100 cc,Xe số
5300000.0,Hãng khác,Dòng khác,2010.0,69969.0,Đã sử dụng,100 - 175 cc,Xe số
10500000.0,Yamaha,Sirius,2013.0,39393.0,Đã sử dụng,50 - 100 cc,Xe số
11500000.0,Honda,Air Blade,2011.0,9999.0,Đã sử dụng,100 - 175 cc,Tay ga
25500000.0,Honda,Air Blade,2016.0,22.0,Đã sử dụng,100 - 175 cc,Tay ga
6000000.0,Yamaha,Nouvo,2011.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
72000000.0,Honda,PCX,2018.0,9500.0,Đã sử dụng,100 - 175 cc,Tay ga
5500000.0,Yamaha,Nouvo,2011.0,59239.0,Đã sử dụng,50 - 100 cc,Tay ga
8900000.0,Yamaha,Luvias,2010.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
11900000.0,Suzuki,Axelo,2017.0,30000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
4200000.0,Honda,Dream,2002.0,2222.0,Đã sử dụng,100 - 175 cc,Xe số
6800000.0,Halim,Dòng khác,2002.0,68899.0,Đã sử dụng,Dưới 50 cc,Xe số
14000000.0,Yamaha,Sirius,2019.0,12345.0,Đã sử dụng,50 - 100 cc,Xe số
27500000.0,Honda,Air Blade,2019.0,31000.0,Đã sử dụng,100 - 175 cc,Tay ga
2800000.0,Yamaha,Nouvo,2012.0,18000.0,Đã sử dụng,100 - 175 cc,Tay ga
30500000.0,Honda,Lead,2019.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
20300000.0,Honda,Air Blade,2009.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Honda,Future,2004.0,30000.0,Đã sử dụng,50 - 100 cc,Xe số
5770000.0,Yamaha,Taurus,2009.0,1234.0,Đã sử dụng,100 - 175 cc,Xe số
6800000.0,Hãng khác,Dòng khác,2010.0,68696.0,Đã sử dụng,Dưới 50 cc,Xe số
26800000.0,Honda,Air Blade,2017.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
7950000.0,Yamaha,Sirius,2012.0,15.0,Đã sử dụng,100 - 175 cc,Xe số
11300000.0,Yamaha,Nouvo,2015.0,30.0,Đã sử dụng,50 - 100 cc,Tay ga
6800000.0,Honda,Cub,1988.0,68638.0,Đã sử dụng,Dưới 50 cc,Xe số
7800000.0,Honda,Cub,1999.0,66863.0,Đã sử dụng,Dưới 50 cc,Xe số
4000000.0,Honda,Future,2014.0,12345.0,Đã sử dụng,50 - 100 cc,Xe số
28500000.0,Honda,Air Blade,2018.0,28.0,Đã sử dụng,100 - 175 cc,Tay ga
26300000.0,Honda,Air Blade,2017.0,33.0,Đã sử dụng,100 - 175 cc,Tay ga
20500000.0,Honda,Dream,1999.0,29999.0,Đã sử dụng,100 - 175 cc,Xe số
5000000.0,Yamaha,Janus,2012.0,12000.0,Đã sử dụng,50 - 100 cc,Xe số
6500000.0,Honda,67,1999.0,1349.0,Đã sử dụng,Dưới 50 cc,Xe số
9500000.0,SYM,Angela,2019.0,23456.0,Đã sử dụng,Dưới 50 cc,Xe số
18000000.0,Yamaha,Exciter,2014.0,99.0,Đã sử dụng,100 - 175 cc,Xe số
33500000.0,Honda,Future,2022.0,2000.0,Đã sử dụng,100 - 175 cc,Xe số
33500000.0,Honda,Winner X,2023.0,1800.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
4500000.0,Yamaha,Nouvo,2011.0,450000.0,Đã sử dụng,100 - 175 cc,Tay ga
44000000.0,Honda,Vario,2020.0,6000.0,Đã sử dụng,100 - 175 cc,Tay ga
35000000.0,Honda,Winner X,2022.0,623.0,Mới,50 - 100 cc,Tay côn/Moto
7300000.0,Honda,Wave,2011.0,100000.0,Đã sử dụng,100 - 175 cc,Xe số
14000000.0,Honda,Cub,2019.0,30000.0,Đã sử dụng,Dưới 50 cc,Xe số
10000000.0,Honda,Click,2010.0,45000.0,Đã sử dụng,100 - 175 cc,Tay ga
16800000.0,Honda,Dream,2004.0,22222.0,Đã sử dụng,50 - 100 cc,Xe số
40000000.0,Yamaha,Luvias,2016.0,300000.0,Đã sử dụng,100 - 175 cc,Tay ga
19800000.0,Honda,Future,2017.0,75000.0,Đã sử dụng,100 - 175 cc,Xe số
32600000.0,Honda,Air Blade,2019.0,2000.0,Đã sử dụng,100 - 175 cc,Tay ga
92500000.0,Honda,SH,2021.0,2.0,Đã sử dụng,100 - 175 cc,Tay ga
23500000.0,Honda,Vision,2016.0,2000.0,Đã sử dụng,100 - 175 cc,Tay ga
99900000.0,Honda,SH,2020.0,8.0,Đã sử dụng,100 - 175 cc,Tay ga
2000000.0,Honda,Cub,2010.0,140000.0,Đã sử dụng,50 - 100 cc,Xe số
26000000.0,Honda,Winner X,2021.0,40000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
15500000.0,Honda,Wave,2019.0,50000.0,Đã sử dụng,50 - 100 cc,Xe số
2300000.0,SYM,Attila,2007.0,48000.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Vision,2013.0,3692.0,Đã sử dụng,100 - 175 cc,Tay ga
27500000.0,Honda,Vision,2020.0,3698.0,Đã sử dụng,100 - 175 cc,Tay ga
26500000.0,Yamaha,Grande,2018.0,6952.0,Đã sử dụng,100 - 175 cc,Tay ga
17000000.0,Honda,Air Blade,2012.0,3672.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Vision,2013.0,3697.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Vision,2013.0,3265.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Vision,2013.0,3265.0,Đã sử dụng,100 - 175 cc,Tay ga
43000000.0,Honda,Wave,2000.0,36000.0,Đã sử dụng,100 - 175 cc,Xe số
26500000.0,Honda,Vision,2017.0,3939.0,Đã sử dụng,100 - 175 cc,Tay ga
9700000.0,Honda,Wave,2020.0,42000.0,Đã sử dụng,50 - 100 cc,Xe số
35000000.0,Honda,CBR,2010.0,5000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
30000000.0,Honda,PCX,2010.0,12000.0,Đã sử dụng,100 - 175 cc,Tay ga
37500000.0,Honda,Air Blade,2020.0,3000.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Yamaha,Sirius,2012.0,6525.0,Đã sử dụng,100 - 175 cc,Xe số
28500000.0,Honda,Air Blade,2018.0,9500.0,Đã sử dụng,100 - 175 cc,Tay ga
59600000.0,Honda,SH,2017.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
30500000.0,Suzuki,Satria,2019.0,13000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
13800000.0,Honda,Wave,2007.0,393939.0,Đã sử dụng,50 - 100 cc,Xe số
16500000.0,Honda,Vision,2014.0,6397.0,Đã sử dụng,100 - 175 cc,Tay ga
36800000.0,Honda,Sonic,2020.0,10000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
12800000.0,Honda,Cub,1986.0,99999.0,Đã sử dụng,Dưới 50 cc,Xe số
35000000.0,Yamaha,Exciter,2021.0,10100.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
23800000.0,Honda,Lead,2014.0,9000.0,Đã sử dụng,50 - 100 cc,Tay ga
18500000.0,Honda,Vision,2014.0,6380.0,Đã sử dụng,100 - 175 cc,Tay ga
32880000000.0,Honda,SH Mode,2013.0,9000.0,Đã sử dụng,50 - 100 cc,Tay ga
34500000.0,Honda,Air Blade,2022.0,13500.0,Đã sử dụng,100 - 175 cc,Tay ga
34500000.0,Honda,Air Blade,2022.0,13500.0,Đã sử dụng,100 - 175 cc,Tay ga
25000000.0,Yamaha,Dòng khác,2019.0,36000.0,Đã sử dụng,100 - 175 cc,Tay ga
53000000.0,Honda,SH,2013.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
159000000.0,Kawasaki,Z1000,2013.0,40000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
41000000.0,Honda,Vario,2022.0,5600.0,Đã sử dụng,100 - 175 cc,Tay ga
41500000.0,Honda,SH Mode,2015.0,9000.0,Đã sử dụng,50 - 100 cc,Tay ga
28800000.0,Honda,Winner X,2019.0,9000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
28300000.0,Honda,Air Blade,2018.0,21000.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Honda,Air Blade,2009.0,6969.0,Đã sử dụng,100 - 175 cc,Tay ga
19500000.0,Suzuki,Raider,2015.0,15000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
59000000.0,Honda,SH,2014.0,30000.0,Đã sử dụng,50 - 100 cc,Tay ga
25000000.0,Honda,Future,2010.0,42000.0,Đã sử dụng,100 - 175 cc,Xe số
55555555.0,Yamaha,MT,2022.0,1000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
3600000.0,SYM,Attila,2010.0,35000.0,Đã sử dụng,100 - 175 cc,Tay ga
22500000.0,Yamaha,Grande,2015.0,9000.0,Đã sử dụng,50 - 100 cc,Tay ga
42000000.0,Honda,Dream,2020.0,36900.0,Đã sử dụng,50 - 100 cc,Xe số
28000000.0,Yamaha,Mio,2020.0,15238.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Vision,2014.0,6363.0,Đã sử dụng,100 - 175 cc,Tay ga
28800000.0,Honda,Sonic,2019.0,20.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
23000000.0,Honda,Air Blade,2016.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
23000000.0,Honda,Vision,2020.0,13.0,Đã sử dụng,100 - 175 cc,Tay ga
3600000.0,Hãng khác,Dòng khác,2001.0,35000.0,Đã sử dụng,50 - 100 cc,Xe số
34000000.0,Honda,MSX 125,2021.0,4000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8200000.0,Honda,Lead,2009.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
9800000.0,Honda,Wave,2007.0,30.0,Đã sử dụng,100 - 175 cc,Xe số
48500000.0,Yamaha,R,2022.0,600.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
18500000.0,Honda,Air Blade,2010.0,3609.0,Đã sử dụng,100 - 175 cc,Tay ga
27500000.0,Suzuki,Raider,2020.0,20.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
19000000.0,Honda,PCX,2013.0,30000.0,Đã sử dụng,50 - 100 cc,Tay ga
41000000.0,Yamaha,TFX,2017.0,10000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
185000000.0,Kawasaki,Z900,2017.0,10000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
8300000.0,Honda,Dòng khác,2015.0,1234.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
28000000.0,Suzuki,Satria,2018.0,25000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
16500000.0,Honda,Vision,2013.0,6936.0,Đã sử dụng,100 - 175 cc,Tay ga
23500000.0,Honda,Lead,2015.0,20000.0,Đã sử dụng,50 - 100 cc,Tay ga
3000000.0,Honda,Dream,2010.0,77777.0,Đã sử dụng,100 - 175 cc,Xe số
5300000.0,Suzuki,Hayate,2008.0,40.0,Đã sử dụng,100 - 175 cc,Tay ga
17500000.0,Yamaha,Janus,2018.0,20000.0,Đã sử dụng,50 - 100 cc,Tay ga
59555555.0,Honda,CBR,2022.0,500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
43000000.0,Yamaha,Dòng khác,2019.0,9000.0,Đã sử dụng,100 - 175 cc,Xe số
30000000.0,Honda,CB,1998.0,90000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
24500000.0,Yamaha,Exciter,2016.0,3698.0,Đã sử dụng,100 - 175 cc,Xe số
5800000.0,Honda,Spacy,2008.0,30025.0,Đã sử dụng,100 - 175 cc,Tay ga
15000000.0,Honda,Winner X,2021.0,1500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
7500000.0,Honda,Air Blade,2008.0,26003.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
145000000.0,Suzuki,Dòng khác,,9600.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
14500000.0,Honda,Air Blade,2012.0,3636.0,Đã sử dụng,100 - 175 cc,Tay ga
21000000.0,Yamaha,Exciter,2016.0,5000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9500000.0,Honda,Lead,2009.0,120000.0,Đã sử dụng,100 - 175 cc,Tay ga
3400000.0,Honda,Future,2016.0,2.0,Đã sử dụng,50 - 100 cc,Xe số
40000000.0,GPX,Legend 200,2019.0,7000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
8200000.0,Honda,Wave,2007.0,2686.0,Đã sử dụng,50 - 100 cc,Xe số
44000000.0,Yamaha,Dòng khác,2019.0,2400.0,Đã sử dụng,100 - 175 cc,Xe số
17500000.0,Honda,Air Blade,2012.0,6532.0,Đã sử dụng,100 - 175 cc,Tay ga
26000000.0,Yamaha,Exciter,2022.0,12000.0,Đã sử dụng,50 - 100 cc,Tay côn/Moto
